date,txid,direction,counterparty,amount_ltc,amount_usd,fee_ltc,fee_usd
2023-11-12,8b4cab68cc5a1cdea31a638f1b245a29c497a380721e9e0f795a95595f24de8f,in,ltc1qvsm89jva2ucr96sy87xq4m452j9w3qdh2ywzrx,0.35839374,26.97,0.0,0.0
2023-11-12,9b362cc54ad673b71da94937b762168d09a3ac2d37ffdd5bcfb8d72026596649,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,3.33704591,251.15,0.0,0.0
2023-11-12,a3ca84aef9a09def1c17070e14075ce274938d05f65b5e68cd704eae2603fcf0,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.247,18.59,0.0,0.0
2023-11-12,aac2e9e71fbaef72370e6caab17de063f84a51028c12502124c5715297a1ca2b,in,ltc1qypcxk35r0w6fp6eepm8xx592xsc2u246arzs4j,0.94114728,70.83,0.0,0.0
2023-11-12,acb711647b756252887e72ecdf4b18dedafffd3ec4c027b730ba53efcfdd95a3,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.20529693,15.45,0.0,0.0
2023-11-12,c5cb50746cff034ce80bfcd2c96487949b3f1b0aa318df4c7507d7eed4210d1a,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.239,17.99,0.0,0.0
2023-11-12,d8c6830240153b41eb2c612a614b7d0558d000b0d4c3d194540172670b638d53,in,ltc1qwh0yly975syl8d2drrp76d9gxa8w5dp2c9k0uy,0.29337245,22.08,0.0,0.0
2023-11-12,dde3906c20c755be48d2500ae7b55fc7fef7939b75a20a113c900e59a635b453,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.1853147,13.95,0.0,0.0
2023-11-12,e2237483c70ca6e097513e55fe836890b2571ac9cd8995989d9311430725d0a8,in,Ld8pZ6eWdVYtKsfNysxAqvsxa4A1nknaos,0.21339563,16.06,0.0,0.0
2023-11-12,ef95106f76ba8b5a44e968b9641565d165cfad42f1faf30b2088884765543725,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.0779666,5.87,0.0,0.0
2023-11-12,f5627de05f744ca784a9da258a602de62187fe0338993a9e62c7a7f9b73a0293,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.19665641,14.8,0.0,0.0
2023-11-12,fab65c30c6bd98359f288bcb31736083a1a6f7ad3fee14d1d8b5661eab6c8d64,in,MNghyBWQcgupAhSCsKspVi2RyxCPhWCkpe,0.418504,31.5,0.0,0.0
2023-11-12,fcceb889b8b30b87fbeb1e5c6e80370c7d4e487eb64b3a8a365a939dc01a5187,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,1.35279141,101.81,0.0,0.0
2023-11-13,019ee2616747cb37b7a37b249e3559d6194615ca188b75aaa3f027374a6a351a,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.79754089,59.72,0.0,0.0
2023-11-13,103c9cb18da04aab4253b8e3f4b6f125d5744a8d91a04af7ed2e62c6ca35a4d4,in,LU7AwDBdd52fRD9My3KxCq7fEjaseZtyTd,0.67752851,50.73,0.0,0.0
2023-11-13,14e412c0cc3a5bf69c7fbcf6400a16467de4c7eea30473eb2362d557f5d889e4,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.60861436,45.57,0.0,0.0
2023-11-13,15db884e02f442fd57c9a08a3f2eb1457bdb7c64353b74ae638eac95032fa584,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.17544953,13.14,0.0,0.0
2023-11-13,2d2332330c43d3f3a796652dd354a17f579957c9ef3efed81ef89b7e6579e67d,in,ltc1qvyl7czgpkg3cjcl6lf0r2mtteqmdd0wcf6rtn2,0.2,14.98,0.0,0.0
2023-11-13,353a582c8f2596c7bc19fa44b0acff462d1cff41214575b7768afbb3f792d1c3,in,LMbgpbuYso7tPEoftZDFdxhEmSwv5pCTH6,0.68411017,51.23,0.0,0.0
2023-11-13,36392c52d58ccff2636a998ae2ed3c4ac59684a407b1c3bb485b97b48c360f12,in,ltc1qe0t9gewcz86yh6p9vyh0jfzgspm2h2c7ttng7d,0.54953986,41.15,0.0,0.0
2023-11-13,3d69549b4ecd0bf7808b24ac214f4bbeca3929ff133c1d2afdd1664e59742470,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.96089709,71.95,0.0,0.0
2023-11-13,44aae8addfaf2500d504b71ee554e1746d09aa6c2fd0af63db7e9183441632a3,in,MBDbHPp79BDnmrmhcAo9htpNa4u5bRCaAR,0.0569416,4.26,0.0,0.0
2023-11-13,497beb533194570eebe6da49a4743cd1903b6cd7db835c7e783be147ec68cc05,in,MEqNSEqFFvbJDzsk4sw4kAWCUX1oDudMij,1.28410325,96.15,0.0,0.0
2023-11-13,4b52d989738264648cd8f15c85cee3dd0a49b3fd752d7d69c3214f8f4a7116c0,in,LKxNtynH2GxLc2oLxUGL6ryckK8JMdP5BR,0.9367613,70.14,0.0,0.0
2023-11-13,4e571291970e621d33646206f373f4f5f5d58686dda4d4b9de41c3dd8cc48ad8,in,M9dbvhbiy1cgXD6jTpmRiwoayeq4AaVUkj;MC6qw7LN4MPVFsHToipn2MPFhUDgZFKuDa;ltc1qzvcgmntglcuv4smv3lzj6k8szcvsrmvk0phrr9wfq8w493r096ssm2fgsw,0.87821244,65.76,0.0,0.0
2023-11-13,4ff3aeb4f144e95429564a5c3a3865f851a33e8628e17a5559ec7bcffd6a8907,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,4.06584474,304.45,0.0,0.0
2023-11-13,5a55263bc0fbab7e0df1c4ab32a67ac8ccfd1c4a99bbb2f8f758aebae4c6219d,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,1.199,89.78,0.0,0.0
2023-11-13,5ed2242a670a529271e832eefb9566d2da301a3a0c23906db04b1ffef8bcdb15,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.81487353,61.02,0.0,0.0
2023-11-13,5fb07816d332a9e221a77addc41428eea448d07339b2f7f6112d2126ee7e34c7,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,2.7068485,202.69,0.0,0.0
2023-11-13,65501f65a6fd0e6cff4659732d0f3bd50edc8db8697adfe1e9843aafcaed49c7,in,LfUXKtEVFhcDBFe3MYjpYK3TU25UbxUsQo,0.08383604,6.28,0.0,0.0
2023-11-13,686eda04a0b63eef66c2e6d14762fa5316c6d2734befec6e113633b445ea4e63,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.209,15.65,0.0,0.0
2023-11-13,699f08166b32a59ed4f2b700be1a46bc41e571ae926e39424b7b364586675aa9,in,ltc1qs0l8st8ns7gh2ley6jrmw4p72g568g9racscex,0.11852324,8.88,0.0,0.0
2023-11-13,6f36590c88926957949ae20ff1a36e1cac8981fe08c5fc5a7ab7fc0460c04e42,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,1.24481878,93.21,0.0,0.0
2023-11-13,71ea29992db30fe21d4f3fb00ad91817ff6e384f1a9ddcee775213503622cdd8,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.684,51.22,0.0,0.0
2023-11-13,7a038ac3f21aacfc402f849132ea8c8520fb9653ac4dcf8e126619e342bf9c5a,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,1.07676205,80.63,0.0,0.0
2023-11-13,7bbe0338ad9ef976cf4cfb598224e2fa81ae2b20fefd7b6e05fbcd0c639263a2,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.69218567,51.83,0.0,0.0
2023-11-13,822956f3e45e7f697c50f9fdf61e3b072fe0a3c4dd7e3a66c26ddc60da021bbe,in,ltc1qwf8crp5ftyl3qkj2z9qs5dsarv6y375dkx23sm,3.39641979,254.32,0.0,0.0
2023-11-13,8403f90e4cb79112411ad79d55e2541d4ee6eadc3c2ac330ce5f6bae0b5a8547,in,LWHWpSfAsZowEsYTYg8qzR5zMqt4NZbzPG,0.04299451,3.22,0.0,0.0
2023-11-13,9afc1e0a16547b2d77815c658998874549a186fbf9e32e6ab9dfa6d22f24384f,in,LfWA3u2GbDPnm6yAGeQztHR5fSBLcYf9bV,0.12296762,9.21,0.0,0.0
2023-11-13,a52b891d1bb66bc24ee0852bc2a956a11dce86693502fdcf91383279d20b3a3f,in,ltc1qwe9ruyxzxfyam6kj7g63tjzs79la283zvft87d,0.05815644,4.35,0.0,0.0
2023-11-13,a71d560100a29991e75472f78cee3c93b471b0e788a62086d39429ee59af56ae,in,ltc1qcyvfdw3n82a85wrrr67nzgyjnel9j8rne2fu4d,0.14837773,11.11,0.0,0.0
2023-11-13,a957cda4ca48ba7d6dcdd67e0648f09500755f0132ebb700b2aed5777a82e59d,in,ltc1qe0t9gewcz86yh6p9vyh0jfzgspm2h2c7ttng7d,0.274882,20.58,0.0,0.0
2023-11-13,aa8a9cdc991775086fbe9320881c23bc6a2b8571df37dd5760b40541ccf2ae42,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.68943467,51.62,0.0,0.0
2023-11-13,af3a88b9a1406a23d86938558934315052e81e55d23c06cfe5958d096a739ab9,in,ltc1qvyl7czgpkg3cjcl6lf0r2mtteqmdd0wcf6rtn2,0.5,37.44,0.0,0.0
2023-11-13,ba963650b2c2a3281e1dee25f1f16dde931f032a0002e75ac32104817bbd608a,in,ltc1qe0t9gewcz86yh6p9vyh0jfzgspm2h2c7ttng7d,0.24071094,18.02,0.0,0.0
2023-11-13,ba96beb6d829ef85aab05e3c76522b2dffe8a4f0292a1e6779fd7ea3ec35400d,in,ltc1qf6f2keuc4ntsysm5eqxjvvsyv95tf3kz9tdlp9,0.80074143,59.96,0.0,0.0
2023-11-13,be32a0f2de4c73548c035ad4ad218467c818ec63b8dd1462049cbde8aec8e0c6,in,LXbCdNjrUvaQJFp5GS6tkctu3PS2z45BVD,0.11455251,8.58,0.0,0.0
2023-11-13,ccd5bab8cf8a645d832513daa5a55462accf9b340882d54d75b887714f99787a,in,MB3D4SqHFFaCMkDrSSvzVf5Fsp7fQvupGC,0.4730369,35.42,0.0,0.0
2023-11-13,cce1a10feca96b8ed94018dbb294f6e0ab9f4328a5dcc510c376abafe49d5874,out,ltc1q9yz8jac34kxnx3vx90hhsrdk9plf2g02p4etcr,10.85949598,813.16,0.0001334,0.01
2023-11-13,cdc32094b8e362f02eba31e02c19d5258e370ff34225b4030bf735caa88461d1,in,MAkE8TQ5yK8cHrdPi9FrWRDxqY1rtjRbZ7,0.46776104,35.03,0.0,0.0
2023-11-13,d11cb3f1d8617b9dd24419d651552d638b52b8301681ac992a8b12af2c9ba495,in,M8rxrwbHNz5u6hiY3NTvDpDKWf9w6J4C7Q,6.8568915,513.44,0.0,0.0
2023-11-13,d540ec855dd3d92c59743f5ff57b6ca849d5e14ec909164bd62c9f9616a209d9,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,1.35882724,101.75,0.0,0.0
2023-11-13,d6d90845dd661a9581239f06503162a482d4e03c399136c0af2145321475267b,in,M8xx1Pp6Ap1kuWDabnwkVYQ3X4Erx2WaCx;MPc95SgE7PefVzNnHo5osCdYFWUw2q2vmx;MUpwVzANp8SC9hJkcZFLnJHMnQrNaUsbPn,0.74875588,56.07,0.0,0.0
2023-11-13,d6f12a069ab21bd62ec1903239b88cb4f0540487fcb8d77a6bb1e16874b0a52a,in,LKxNtynH2GxLc2oLxUGL6ryckK8JMdP5BR,0.28692179,21.48,0.0,0.0
2023-11-13,d81f0084008b777d3e0c954bd49c31a9bd7a8ee97e6b7cfb9f18d756fa3b0971,in,ltc1qsrakxsz03cn7dh8zjmmuxf40rw6gpg6z2844qa,0.31618435,23.68,0.0,0.0
2023-11-13,d95316cd51607bd47f634eb4282c66b45f59da11ce75ab6a9a7077d22ad802aa,in,MEn6R1Hh14aEjbYFtC9kzR9pELBkGQi2Fh,0.59731935,44.73,0.0,0.0
2023-11-13,db5d6c6072dc238856eff76201470461b065fd457d4b4eca0e8759ec820c0729,in,ltc1qe5mrj6mfjys43g7k7wt3tcnnxvaavlcz030gl6,0.35681383,26.72,0.0,0.0
2023-11-13,df93cd2059ca0e8fe878f6271460a33d95fb93d4eac44b1498d5f8ce2724f364,in,LXWywKWurWGBgc2XZkjJGYN3qgeNK1ZQSE,0.68672091,51.42,0.0,0.0
2023-11-13,e16cd45f37d175e838c7d93b1ca180b8318d723929d916347ed0d8627617524d,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.47098343,35.27,0.0,0.0
2023-11-13,e52c6bb83339ed074c12f289e4bcbdf1af2e6ac2d427471c16163f50e0844059,in,LPyDVw41N9kRVeJJPK5L79jKJ3tbmPe3U2,0.32657844,24.45,0.0,0.0
2023-11-13,e6dde5117247851d73784e17d5d322c274ba391473cca0d80c3c08d686a520bd,in,MGNdQa9vmQi3JmFjFBea45A7iUtH6grf1K,0.2390439,17.9,0.0,0.0
2023-11-13,e7aaeac10b238e817f69d2e9d5c803075592bebc12a897166c4f74b7f0e83ea0,in,LeStybDLTWFJRXBP3WTbNWmxe7ZnuHPveN,0.43292556,32.42,0.0,0.0
2023-11-13,ea8add26fe1cdc3ff6b448e432f1510ee719f0b65efaf042998350385d733e59,in,ltc1q7keshcckjxxapvr37rh896cje55urxfu4kkphp,2.62425578,196.5,0.0,0.0
2023-11-13,eacec48fd9a33805693e5af7bb0434ea5c49d64c8a1c319f5f6b5f3faf7f978b,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,1.24606666,93.31,0.0,0.0
2023-11-13,ee9df3c4ffda2d615cc772916971834364ffe52ebf66f3bbc1d8eb0772b3eb8f,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,1.5487081,115.97,0.0,0.0
2023-11-13,efd32f71e7f56c77cf4f93162165621da427bce314334e097b18a3c22222bd91,in,LKEMaUqo2bQTd6XMSbrq861PxQN2copAdZ,0.33744613,25.27,0.0,0.0
2023-11-13,f10eaec41056a330e58a19da049361dc556b83a758bc905b2d0bd938e7ef5b60,in,LgaMx2B6ReUtXYjVCKR2uTZt5KJg9VarLE,0.17783858,13.32,0.0,0.0
2023-11-13,f3581b8fdc3452c1fb22dcdf7432606636c15e6c616fd7b504d098e73906ace0,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,1.374623,102.93,0.0,0.0
2023-11-14,023ce0dcb87b25b97772e094ddf54a42aca1df439db25584c9e960aac9c86f96,in,LbUvuX4hzpvA91JakhqiNwYZ5EQ5VBX6J9,0.6979904,49.63,0.0,0.0
2023-11-14,1c0123480a36b2bc7357b9b8e8a47b103671a3cc8f1587886997ab37e2d0e8c5,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.830126,59.02,0.0,0.0
2023-11-14,21d57315da9c66bec79c66d37c331e13a96eee86792896e4ce575c2f6494f00d,in,ltc1q7a509ym95993h9yrmzhqpqdgmktstym7y3snf6,0.31101475,22.11,0.0,0.0
2023-11-14,21eee77911a08bf9a31768d176c8ca55777a1480e52e5748d484cfb4b2365426,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.184,13.08,0.0,0.0
2023-11-14,24627c97d9abb429e002bca5674f4168d3bec0a10a096803e1fc4b51cedd6d48,in,LPQ26wiwA3m8BcxuLEkRqkPHHKQLv6t2Qa,0.42297843,30.07,0.0,0.0
2023-11-14,25045a42d4d3257e22c86ed3b6e469c1fe00dee5cdc33969c03d0b40d45ab5c0,in,LSJNDB4UdHDm6uyR9e3nb7YyxGGQtAE2BJ,1.09837246,78.09,0.0,0.0
2023-11-14,25eda9fb11d6411d296fbdf4ab659e1c22eb38f122d85680ca125cae3f7552cf,in,ltc1qg6jr5u38gr4f4ezp4yrqkwl8sx7ug3yevthfdn,0.5019,35.69,0.0,0.0
2023-11-14,2dc7904e79e915cd666b7affd8fe89607ed4beaad3e8f0c0c8a500d24407aa9e,in,MPi5cBTTKixMycovudTHR9aFmAPA7arJ8d,0.29689008,21.11,0.0,0.0
2023-11-14,36ccc5788e4803bed93596b4d3667fbc04691f0cd942a2da9777f518bae11f5b,in,LSJNDB4UdHDm6uyR9e3nb7YyxGGQtAE2BJ,0.53056438,37.72,0.0,0.0
2023-11-14,386f721fb5f75cd71575911eac3f3f2a6d4a6f1381d526100aa3ae90d2b921e6,in,ltc1qp7q6c6fuupwhazul8eht9zevfs6qkk6vscuu9e,0.26870068,19.1,0.0,0.0
2023-11-14,388c7fadf970b8666e5296b3b48219026293f30068c7b2871d808f0d5fa5d7bd,in,ltc1qww7ftkhk4jlrn7v7r9qvd4f7gqlcg9e3c9cl9w,0.17125355,12.18,0.0,0.0
2023-11-14,3c9a5e9f12315a613c237ee6bd04d7a35c442f276af4e2e5ea4716381de9936c,out,MN8XrFcQkesdgdfGTXvvXTJdb3x4QSTr6d,52.97856304,3766.78,0.0022876,0.16
2023-11-14,3eedc990a642182fe9260e4206b1e849580c4236be9b543c36f9b2b69ab12f6e,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,1.74240261,123.88,0.0,0.0
2023-11-14,3f300143279b46eab17334064f4a77e8032145f537800691b735e635f217e7cd,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.76972351,54.73,0.0,0.0
2023-11-14,467a8be3e462054a9851bc2531a126e16939156cc345f74026dc3a97fadc3f43,in,LKxNtynH2GxLc2oLxUGL6ryckK8JMdP5BR,1.61043695,114.5,0.0,0.0
2023-11-14,48630df701f2cc1420f29604b46c9540682add9b159d552ae97cf215fd1455a1,in,MPUirnxohnwxHFCwPC6bUDKGRMbPWHG1E6,0.81632653,58.04,0.0,0.0
2023-11-14,4ccb2e5e10e3087e4d3c935a8e316f5a9cfdb6fe15ff1fb8a052afaa05f0b688,in,MH1cxVRKEcNzCCasM8rpXNdhCnjqmjVskk,0.34800766,24.74,0.0,0.0
2023-11-14,5044d22d05dcbdf56837c0c2f44848fdadf65cd9fd7faf6909475131a6b13920,in,MGwYu1JTxEnzS82YXXgwaNmJdejwqdffgn,0.37108505,26.38,0.0,0.0
2023-11-14,538140fd306b3e11cf222bc1041d5988e81df99514357e170f3d803f18b9a88d,in,M843KgTt468ba19MDtdswRiBSNZX2xXmom;M93tAXgQ5BcpKm1PnKPemTDo3uewpKYQ3S;MX6VP5ZELvMNfKHdCQfBTmGmGDrDBjkQhC,0.99397268,70.67,0.0,0.0
2023-11-14,57b94baf02864cb88ec630baf94478f1b24ccca4dbf97e59f0d694274bc5951f,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.91170644,64.82,0.0,0.0
2023-11-14,5de30c43e62ba970a3c8bd8821c4de6f8235d28e7d8bbab0a47b50442e9904a3,in,MGnkyCXNEjWwm5TmRdjQwTVz8UCKChWgtQ,0.36166763,25.71,0.0,0.0
2023-11-14,674382190c126814db769141a98f6adcbdb2f87293beef3bbd45ebdc01889fab,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.27380828,19.47,0.0,0.0
2023-11-14,67590189860f6ffc86fd57f3b696b025d3fda468a87aa3154b0ff7eab5f3e34b,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.499,35.48,0.0,0.0
2023-11-14,690654e3577a6080130592963b7bcdcf4d63550a93a3c4af6d806e05cc9a83e5,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.21,14.93,0.0,0.0
2023-11-14,69e42699a526c05d854bc430f86f4cd018d1ef678cd43113e2c54064c2bc262f,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.17978504,12.78,0.0,0.0
2023-11-14,6a31ee7f414bc8f11406bec6643750ee5a824951f559592842f25bad6e556afb,in,LXbCdNjrUvaQJFp5GS6tkctu3PS2z45BVD,0.35859791,25.5,0.0,0.0
2023-11-14,6e4eff90b2b6f56ca34cb9e0df1654f47d0b3b1ea3a45dd4b462492dea723259,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,4.21830042,299.92,0.0,0.0
2023-11-14,715c0814614a0f0f2c05b3c41e8784ad54ad0151539f9baa1f69caa186dda345,in,ltc1q6uxtghl54pn78tmv7nmepll85q38jznlfnc9wl,0.45462082,32.32,0.0,0.0
2023-11-14,722e6fe4c8c215e3a877ae8c7741479f7be732c6fc636478b0d72a240d9be447,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.27478382,19.54,0.0,0.0
2023-11-14,7f0cbd7012351c04bbe255368548fb8f0e12fc759ccd191451fbd02b35b0a840,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,1.45659011,103.56,0.0,0.0
2023-11-14,879edf8a4c7d99bf625fd73404de2bb6b6790ac3766b8a0861d108e5b37dfa84,in,LSJNDB4UdHDm6uyR9e3nb7YyxGGQtAE2BJ,1.08534284,77.17,0.0,0.0
2023-11-14,8b2fda6a7f51f61f0af85535f5b76ce6ce5e8b332eccc7c88a277d3136f68e0f,in,LTJ11vX4egSdrPEh6XzazWnkmPgdpYSpua,2.11782622,150.58,0.0,0.0
2023-11-14,9587cbb6ef48c52a892d93d32a344d900dee3fa2bf10a074bab061506dcbd79f,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.30686606,21.82,0.0,0.0
2023-11-14,99fbed534d89e1cf108ba95670a690c6f8498ded57dbd263628dda9592b81e33,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.31899,22.68,0.0,0.0
2023-11-14,9db4087607a22ada2f48d917c2635c256bb00470ff10983c78504f2e52f74b6a,in,ltc1qvyl7czgpkg3cjcl6lf0r2mtteqmdd0wcf6rtn2,0.25,17.77,0.0,0.0
2023-11-14,a2a88227344c6b08826b2abb2462c70cb00467a82cc8a2ecf5ca8f2b1d62ffb5,in,LSJNDB4UdHDm6uyR9e3nb7YyxGGQtAE2BJ,0.85613675,60.87,0.0,0.0
2023-11-14,a401a1662221b8f7b9b961b4e162b5b558456f56d4e93ba73a7128e4586fe71c,in,MC8Du3Tv3ba56qJxUBE85ZJ5LRvuuToY4K,0.21875236,15.55,0.0,0.0
2023-11-14,b152052bddc6bcfd0e1986e7ca6f22feb4a7cf65d9a29d6fd56d66b245b62953,in,ltc1q902mja788zak65ev9qw8zre7fnrj6rvc0z8yme,0.320493,22.79,0.0,0.0
2023-11-14,ba987ffdec6d048c51a1a8a11adeb752bc89d17bf80b2ba60526c18a5a59996b,in,ltc1qfh96737qwq0v6raf4p8rtlva73azghxvuajtg3,0.272464,19.37,0.0,0.0
2023-11-14,bf98fc9eba14f2c34a33a827f769d869825d08fba8f40ccfd80d30c221a6be03,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,2.80580027,199.49,0.0,0.0
2023-11-14,c021b01966d4ebe2acaf6e94f670377ceac14d1d1d623d718cd68dd9aa8844b3,in,LPQ26wiwA3m8BcxuLEkRqkPHHKQLv6t2Qa,0.31919718,22.69,0.0,0.0
2023-11-14,c069c8d24c1b85922f93e2217314a7837e090ef92c977640ef97cdbe743acfd7,in,ltc1qwnkspcy4syt68zwuqt4qsyvq9v7fkajtmu4nq7,0.82394794,58.58,0.0,0.0
2023-11-14,ca22c130f3d1f4281e6fdfed799312f543a2213762326718c1b05a247e153397,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,0.343,24.39,0.0,0.0
2023-11-14,cf6ab668967187639b33d270c45ad753908747df2175a9b4e350178877f72950,in,LZ9E1H577HP6xmuMTCiVDP1UTmxDyqViRk,0.44334323,31.52,0.0,0.0
2023-11-14,d023bfc362a5b6159f350cbc88e60c9b339f547f433ec57ceb1d30367b221acd,in,LMbgpbuYso7tPEoftZDFdxhEmSwv5pCTH6,0.3660173,26.02,0.0,0.0
2023-11-14,d6d1e020046c40d970c84266fc911baebb3e44736e8efe2742254553c547a346,in,ltc1qww7ftkhk4jlrn7v7r9qvd4f7gqlcg9e3c9cl9w,0.26,18.49,0.0,0.0
2023-11-14,daa09aa4022bf8d6cf6e04fe28df975810da0a62f898022407ba93b36622ee61,in,LZEjckteAtWrugbsy9zU8VHEZ4iUiXo9Nm,1.00294524,71.31,0.0,0.0
2023-11-14,dbc10bc45d6f6c9bfec3e3a6d5f05944f17d528fb2db7de196c6bda4544ba22e,in,ltc1qaxrnfsrqqrsncht034serezchw547zj0wf6hx6,0.84826848,60.31,0.0,0.0
